SERIAL,DATE CREATED,URL,TITLE,DOMAIN,TOPIC,TUTORIAL,TITLE,U.S.,TITLE ID
2291,11/21/2014,https://www.khanacademy.org/partner-content/amnh/dinosaurs/studying-dinosaurs/e/quiz-how-do-scientists-study-dinosaurs,Quiz: How do scientists study dinosaurs?,Partner content,Dinosaurs,How do scientists study dinosaurs?,quiz-how-do-scientists-study-dinosaurs,American Museum of Natural History,quiz-how-do-scientists-study-dinosaurs
2292,11/21/2014,https://www.khanacademy.org/partner-content/amnh/dinosaurs/dinosaur-extinction/e/quiz-dinosaur-extinction,Quiz: Dinosaur Extinction,Partner content,Dinosaurs,Dinosaur extinction,quiz-dinosaur-extinction,American Museum of Natural History,quiz-dinosaur-extinction
2293,11/21/2014,https://www.khanacademy.org/partner-content/amnh/dinosaurs/dinosaur-fossils/e/quiz-dinosaur-fossils,Quiz: Dinosaur Fossils,Partner content,Dinosaurs,Dinosaur fossils,quiz-dinosaur-fossils,American Museum of Natural History,quiz-dinosaur-fossils
2294,12/16/2014,https://www.khanacademy.org/partner-content/amnh/the-universe/planets/e/quiz-planets,Quiz: Planets,Partner content,The Universe,Planets,quiz-planets,American Museum of Natural History,quiz-planets
2295,11/25/2014,https://www.khanacademy.org/partner-content/amnh/the-universe/stars/e/quiz-stars,Quiz: Stars,Partner content,The Universe,Stars,quiz-stars,American Museum of Natural History,quiz-stars
2296,11/25/2014,https://www.khanacademy.org/partner-content/amnh/the-universe/galaxies/e/quiz-galaxies,Quiz: Galaxies,Partner content,The Universe,Galaxies,quiz-galaxies,American Museum of Natural History,quiz-galaxies
2297,11/25/2014,https://www.khanacademy.org/partner-content/amnh/the-universe/universe/e/quiz-the-universe,Quiz: Universe,Partner content,The Universe,Universe,quiz-the-universe,American Museum of Natural History,quiz-the-universe
2298,6/3/2014,https://www.khanacademy.org/partner-content/brookings-institution/introduction to healthcare/e/healthcare-exercise,Health care exercise,Partner content,(No topic),Introduction to health care in the U.S.,healthcare-exercise,The Brookings Institution,healthcare-exercise
2299,12/5/2014,https://www.khanacademy.org/humanities/history/1600s-1800s/declaration-of-independence/e/aspen-us-declaration-of-independence-quiz,US Declaration of Independence Quiz,Partner content,The founding documents of the United States of America,The Declaration of Independence,aspen-us-declaration-of-independence-quiz,The Aspen Institute,aspen-us-declaration-of-independence-quiz
2300,10/24/2014,https://www.khanacademy.org/humanities/history/Ellis-quiz/e/framing--ratification-and-amendment-quiz--,"Framing, Ratification and Amendment Quiz",Partner content,The founding documents of the United States of America,The Constitution of the United States,framing--ratification-and-amendment-quiz--,The Aspen Institute,framing--ratification-and-amendment-quiz--
2301,10/24/2014,https://www.khanacademy.org/partner-content/aspeninstitute/founding-fathers/aspen-benjamin-franklin/e/benjamin-franklin-quiz,Benjamin Franklin Quiz,Partner content,The founding fathers of the United States of America,Benjamin Franklin,benjamin-franklin-quiz,The Aspen Institute,benjamin-franklin-quiz
2302,10/25/2014,https://www.khanacademy.org/partner-content/nasa/measuringuniverse/spacemath1/e/mtu-1-unit-quiz,Modelling the solar system,Partner content,Measuring the Universe,Modeling the solar system,mtu-1-unit-quiz,NASA,mtu-1-unit-quiz
2303,10/14/2014,https://www.khanacademy.org/math/geometry/cc-geometry-circles/circles/e/circles_and_arcs,Circles and arcs,Partner content,Measuring the Universe,Measuring the solar system,circles_and_arcs,NASA,circles_and_arcs
2304,10/25/2014,https://www.khanacademy.org/partner-content/nasa/measuringuniverse/measure_the_solarsystem/e/occultation-transit-eclipse,Occultation vs. transit vs. eclipse,Partner content,Measuring the Universe,Measuring the solar system,occultation-transit-eclipse,NASA,occultation-transit-eclipse
2305,10/25/2014,https://www.khanacademy.org/partner-content/nasa/measuringuniverse/measure_the_solarsystem/e/angular-measure-1,Angular measure 1,Partner content,Measuring the Universe,Measuring the solar system,angular-measure-1,NASA,angular-measure-1
2306,7/27/2014,https://www.khanacademy.org/math/trigonometry/basic-trigonometry/basic_trig_ratios/e/trigonometry_0.5,Trigonometry 0.5,Partner content,Measuring the Universe,Measuring the solar system,trigonometry_0.5,NASA,trigonometry_0.5
2307,10/25/2014,https://www.khanacademy.org/partner-content/nasa/measuringuniverse/measure_the_solarsystem/e/angular-measure-2,Angular Measure 2,Partner content,Measuring the Universe,Measuring the solar system,angular-measure-2,NASA,angular-measure-2
2308,10/25/2014,https://www.khanacademy.org/partner-content/nasa/measuringuniverse/measure_the_solarsystem/e/parallax-method,Parallax method,Partner content,Measuring the Universe,Measuring the solar system,parallax-method,NASA,parallax-method
2309,7/28/2014,https://www.khanacademy.org/math/algebra-basics/core-algebra-geometry/copy-of-triangle_similarlity/e/solving_similar_triangles_2,Solving similar triangles 2,Partner content,Measuring the Universe,Measuring the solar system,solving_similar_triangles_2,NASA,solving_similar_triangles_2
2310,11/15/2014,https://www.khanacademy.org/math/basic-geo/basic-geo-area-perimeter/basic-geo-area-circumference/e/area-and-circumference-of-circles,Area and circumference of circles,Partner content,Measuring the Universe,Orbital mechanics 1,area-and-circumference-of-circles,NASA,area-and-circumference-of-circles
2311,7/28/2014,https://www.khanacademy.org/math/algebra2/conics_precalc/ellipses-precalc/e/equation_of_an_ellipse,Equation of an ellipse,Partner content,Measuring the Universe,Orbital mechanics 1,equation_of_an_ellipse,NASA,equation_of_an_ellipse
2312,10/25/2014,https://www.khanacademy.org/partner-content/nasa/measuringuniverse/spectroscopy/e/absorption-emission-lines,Absorption lines,Partner content,Measuring the Universe,Spectroscopy,absorption-emission-lines,NASA,absorption-emission-lines
2313,10/25/2014,https://www.khanacademy.org/partner-content/nasa/searchingforlife/exploring_mars_ancient/e/ancient-observations,Ancient observations,Partner content,Exploring the Universe,Mars: Ancient observations,ancient-observations,NASA,ancient-observations
2314,10/25/2014,https://www.khanacademy.org/partner-content/nasa/searchingforlife/mars-modern-exploration/e/modern-discoveries,Modern discoveries,Partner content,Exploring the Universe,Mars: Modern exploration,modern-discoveries,NASA,modern-discoveries
2315,10/25/2014,https://www.khanacademy.org/partner-content/nasa/searchingforlife/mars_science_lab/e/msl-brief,MSL Brief,Partner content,Exploring the Universe,Curiosity rover: mission briefing,msl-brief,NASA,msl-brief
2316,10/25/2014,https://www.khanacademy.org/partner-content/big-history-project/what-is-big-history/welcome-to-big-history/e/quiz-welcome-to-the-big-history,Quiz: Welcome to the Big History,Partner content,1. What Is Big History?,1.0â€”Welcome to Big History,quiz-welcome-to-the-big-history,Big History Project,quiz-welcome-to-the-big-history
2317,11/13/2014,https://www.khanacademy.org/partner-content/big-history-project/what-is-big-history/scale/e/quiz-scale,Quiz: Scale,Partner content,1. What Is Big History?,1.1â€”Scale,quiz-scale,Big History Project,quiz-scale
2318,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/what-is-big-history/origin-stories/e/quiz-1-4-origin-stories,Quiz: Origin Stories,Partner content,1. What Is Big History?,1.2â€”Origin Stories,quiz-1-4-origin-stories,Big History Project,quiz-1-4-origin-stories
2319,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/what-is-big-history/what-are-disciplines/e/quiz-1-5-ways-of-knowing,Quiz: What Are Disciplines?,Partner content,1. What Is Big History?,1.3â€”What Are Disciplines?,quiz-1-5-ways-of-knowing,Big History Project,quiz-1-5-ways-of-knowing
2320,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/what-is-big-history/my-big-history/e/quiz--my-timeline,Quiz: My Big History,Partner content,1. What Is Big History?,1.4â€”My Big History,quiz--my-timeline,Big History Project,quiz--my-timeline
2321,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/big-bang/how-did-big-bang-change/e/quiz-how-did-our-view-of-the-universe-change-,Quiz: How Did Our Understanding of the Universe Change?,Partner content,2. The Big Bang,2.0â€”How Did Our Understanding of the Universe Change?,quiz-how-did-our-view-of-the-universe-change-,Big History Project,quiz-how-did-our-view-of-the-universe-change-
2322,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/big-bang/the-big-bang/e/quiz-the-big-bang,Quiz: The Big Bang,Partner content,2. The Big Bang,2.1â€”The Big Bang,quiz-the-big-bang,Big History Project,quiz-the-big-bang
2323,9/4/2014,https://www.khanacademy.org/partner-content/big-history-project/big-bang/claim-testing/e/quiz-what-emerged-from-the-big-bang-,Quiz: Claim Testing,Partner content,2. The Big Bang,2.2â€”Claim Testing,quiz-what-emerged-from-the-big-bang-,Big History Project,quiz-what-emerged-from-the-big-bang-
2324,9/17/2014,https://www.khanacademy.org/partner-content/big-history-project/stars-and-elements/how-were-stars-formed/e/quiz-how-were-stars-formed-,Quiz: How Were Stars Formed?,Partner content,3. Stars & Elements,3.0â€”How Were Stars Formed?,quiz-how-were-stars-formed-,Big History Project,quiz-how-were-stars-formed-
2325,9/17/2014,https://www.khanacademy.org/partner-content/big-history-project/stars-and-elements/creation-complex-elements/e/quiz-stars-and-big-history,Quiz: Creation of Complex Elements,Partner content,3. Stars & Elements,3.1â€”Creation of Complex Elements,quiz-stars-and-big-history,Big History Project,quiz-stars-and-big-history
2326,9/17/2014,https://www.khanacademy.org/partner-content/big-history-project/stars-and-elements/knowing-stars-elements/e/quiz-stars-and-elements,Quiz: Stars and Elements,Partner content,3. Stars & Elements,3.2â€”Way of Knowing: Stars and Elements,quiz-stars-and-elements,Big History Project,quiz-stars-and-elements
2327,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/solar-system-and-earth/earth-and-form-solar-system/e/quiz--earth---the-formation-of-our-solar-system,Quiz: Earth & the Formation of Our Solar System,Partner content,4. Our Solar System & Earth,4.0â€”Earth & the Formation of Our Solar System,quiz--earth---the-formation-of-our-solar-system,Big History Project,quiz--earth---the-formation-of-our-solar-system
2328,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/solar-system-and-earth/what-young-earth-was-like/e/quiz--what-was-young-earth-like-,Quiz: What Was Young Earth Like?,Partner content,4. Our Solar System & Earth,4.1â€”What Was Young Earth Like?,quiz--what-was-young-earth-like-,Big History Project,quiz--what-was-young-earth-like-
2329,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/solar-system-and-earth/plate-tectonics-important/e/quiz--why-is-plate-tectonics-important-,Quiz: Why Is Plate Tectonics Important?,Partner content,4. Our Solar System & Earth,4.2â€”Why Is Plate Tectonics Important?,quiz--why-is-plate-tectonics-important-,Big History Project,quiz--why-is-plate-tectonics-important-
2330,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/solar-system-and-earth/knowing-solar-system-earth/e/quiz--our-solar-system-and-earth,Quiz: Our Solar System and Earth,Partner content,4. Our Solar System & Earth,4.3â€”Ways of Knowing: Our Solar System and Earth,quiz--our-solar-system-and-earth,Big History Project,quiz--our-solar-system-and-earth
2331,10/8/2014,https://www.khanacademy.org/partner-content/big-history-project/life/life-and-big-history/e/quiz-,Quiz: What Is Life?,Partner content,5. Life,5.0â€”What Is Life?,quiz-,Big History Project,quiz-
2332,10/25/2014,https://www.khanacademy.org/partner-content/big-history-project/life/what-is-life/e/quiz--how-did-life-begin-and-change,Quiz: How Did Life Begin and Change,Partner content,5. Life,5.1â€”How Did Life Begin and Change?,quiz--how-did-life-begin-and-change,Big History Project,quiz--how-did-life-begin-and-change
2333,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/life/how-did-life-begin-change/e/quiz--how-do-earth-and-life-interact,Quiz: How Do Earth and Life Interact,Partner content,5. Life,5.2â€”How Do Earth and Life Interact? ?,quiz--how-do-earth-and-life-interact,Big History Project,quiz--how-do-earth-and-life-interact
2334,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/life/knowing-life/e/quiz--life,Quiz: Life,Partner content,5. Life,5.3â€”Ways of Knowing: Life,quiz--life,Big History Project,quiz--life
2335,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/early-humans/how-ancestors-evolved/e/quiz--how-our-ancestors-evolved,Quiz: How Our Ancestors Evolved,Partner content,6. Early Humans,6.0â€”How Our Ancestors Evolved,quiz--how-our-ancestors-evolved,Big History Project,quiz--how-our-ancestors-evolved
2336,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/early-humans/ways-of-knowing-early-humans/e/quiz--early-humans,Quiz: Early Humans,Partner content,6. Early Humans,6.1â€”Ways of Knowing: Early Humans,quiz--early-humans,Big History Project,quiz--early-humans
2337,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/early-humans/collective-learning/e/quiz--collective-learning,Quiz: Collective Learning,Partner content,6. Early Humans,6.2â€”Collective Learning,quiz--collective-learning,Big History Project,quiz--collective-learning
2338,10/11/2014,https://www.khanacademy.org/partner-content/big-history-project/early-humans/how-did-first-humans-live/e/quiz--how-did-the-first-humans-live-,Quiz: How Did the First Humans Live?,Partner content,6. Early Humans,6.3â€”How Did the First Humans Live?,quiz--how-did-the-first-humans-live-,Big History Project,quiz--how-did-the-first-humans-live-
2339,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/agriculture-civilization/rise-of-agriculture/e/quiz--the-rise-of-agriculture,Quiz: The Rise of Agriculture,Partner content,7. Agriculture & Civilization,7.0â€”The Rise of Agriculture,quiz--the-rise-of-agriculture,Big History Project,quiz--the-rise-of-agriculture
2340,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/agriculture-civilization/first-cities-states/e/quiz--the-first-cities-and-states-appear,Quiz: The First Cities and States Appear,Partner content,7. Agriculture & Civilization,7.1â€”The First Cities and States Appear,quiz--the-first-cities-and-states-appear,Big History Project,quiz--the-first-cities-and-states-appear
2341,9/9/2014,https://www.khanacademy.org/partner-content/big-history-project/agriculture-civilization/first-cities-appear/e/quiz--agriculture-and-civilization,Quiz: Agriculture and Civilization,Partner content,7. Agriculture & Civilization,7.2â€”Ways of Knowing: Agriculture and Civilization,quiz--agriculture-and-civilization,Big History Project,quiz--agriculture-and-civilization
2342,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/expansion-interconnection/expansion/e/quiz--expansion---interconnection,Quiz: Expansion & Interconnection,Partner content,8. Expansion & Interconnection,8.0â€”Expansion,quiz--expansion---interconnection,Big History Project,quiz--expansion---interconnection
2343,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/expansion-interconnection/exploration-interconnection/e/quiz--exploration---interconnection,Quiz: Exploration & Interconnection,Partner content,8. Expansion & Interconnection,8.1â€”Exploration & Interconnection,quiz--exploration---interconnection,Big History Project,quiz--exploration---interconnection
2344,9/10/2014,https://www.khanacademy.org/partner-content/big-history-project/expansion-interconnection/commerce-collective-learning/e/quiz--commerce---collective-learning,Quiz: Commerce & Collective Learning,Partner content,8. Expansion & Interconnection,8.2â€”Commerce & Collective Learning,quiz--commerce---collective-learning,Big History Project,quiz--commerce---collective-learning
2345,9/10/2014,https://www.khanacademy.org/partner-content/big-history-project/acceleration/bhp-acceleration/e/quiz--acceleration,Quiz: Acceleration,Partner content,9. Acceleration,9.0â€”Acceleration,quiz--acceleration,Big History Project,quiz--acceleration
2346,9/8/2014,https://www.khanacademy.org/partner-content/big-history-project/acceleration/the-anthropocene/e/quiz--the-anthropocene,Quiz: The Anthropocene,Partner content,9. Acceleration,9.1â€”The Anthropocene,quiz--the-anthropocene,Big History Project,quiz--the-anthropocene
2347,9/4/2014,https://www.khanacademy.org/partner-content/big-history-project/acceleration/changing-economies/e/quiz--changing-economies,Quiz: Changing Economies,Partner content,9. Acceleration,9.2â€”Changing Economies,quiz--changing-economies,Big History Project,quiz--changing-economies
2348,9/10/2014,https://www.khanacademy.org/partner-content/big-history-project/future/looking-back/e/quiz--looking-back,Quiz: Looking Back,Partner content,10. The Future,10.0â€”Looking Back,quiz--looking-back,Big History Project,quiz--looking-back
